,0
cl_0_wing,0.1473870777478817
cl_X_wing,1.1343372931905855
cl_alpha_wing,5.654808193439425
cm_0_wing,-0.02806227510499584
y_vector_wing,"[0.03327, 0.09982, 0.16636, 0.23291, 0.29945, 0.36599, 0.43254, 0.49908, 0.56563, 0.66558, 0.7996, 0.93423, 1.06942, 1.20512, 1.34129, 1.47788, 1.61483, 1.75209, 1.88961, 2.02735, 2.16525, 2.30325, 2.44131, 2.57936, 2.71737, 2.85528, 2.99303, 3.13057, 3.26786, 3.40483, 3.54145, 3.67765, 3.81339, 3.94862, 4.0833, 4.21737, 4.35079, 4.48351, 4.61549, 4.74668, 4.87704, 5.00654, 5.13513, 5.26277, 5.38942, 5.51505, 5.63963, 5.76311, 5.88547, 6.00668]"
area_vector_wing,"[0.05767, 0.05767, 0.05767, 0.05767, 0.05767, 0.05767, 0.05767, 0.05767, 0.05767, 0.11497, 0.11366, 0.11229, 0.11086, 0.10936, 0.10781, 0.1062, 0.10453, 0.10281, 0.10104, 0.09923, 0.09737, 0.09547, 0.09353, 0.09156, 0.08955, 0.08751, 0.08545, 0.08336, 0.08126, 0.07913, 0.07699, 0.07485, 0.07269, 0.07053, 0.06836, 0.0662, 0.06404, 0.06189, 0.05975, 0.05762, 0.05551, 0.05341, 0.05133, 0.04928, 0.04725, 0.04524, 0.04327, 0.04132, 0.03941, 0.03753]"
cl_vector_wing,"[1.0703352614689772, 1.0716381528131376, 1.0715479526431573, 1.0735524008649426, 1.077922097988435, 1.074614758422489, 1.0649132290290475, 1.0630490921827869, 1.0671181220730115, 1.0735924898293783, 1.0754065154700942, 1.08189090546757, 1.0932661491262023, 1.1037494133261398, 1.1119075175888067, 1.1206769785591177, 1.1278128142286739, 1.1351591169615176, 1.1417337071289737, 1.1481278969564692, 1.1517158592734649, 1.1584006940931193, 1.1634318591298007, 1.1680821790043427, 1.1689440917397107, 1.1719507640723887, 1.173834945400867, 1.1776233525400417, 1.1797180009318073, 1.1829652070510996, 1.1849997219962118, 1.1880865722577614, 1.190632221499429, 1.1919351128435893, 1.1919752018080252, 1.1948114960418517, 1.196946233398053, 1.1991611486831257, 1.2027891999645575, 1.2073493196691192, 1.2144550886153485, 1.2126811519390683, 1.2072090082935945, 1.2042925361308965, 1.19501194086403, 1.1791467331885985, 1.143607866216343, 1.083795131278266, 0.9669458221892853, 0.7490823449634282]"
cl_vector_wing_0,"[0.14066215396379164, 0.14051182034715773, 0.1405719537938113, 0.14070224292822733, 0.14121337722478264, 0.14111315481369338, 0.14031137552497921, 0.14028130880165243, 0.14073230965155412, 0.14141382204696118, 0.14124344394810942, 0.14199511203127896, 0.14326793665211268, 0.1443102497274411, 0.14501180660506602, 0.14581358589378018, 0.14666547638803898, 0.1472768330956835, 0.14806859014328877, 0.14854965771651726, 0.14887036943200294, 0.14942159269299393, 0.15013317181172772, 0.1505240392149759, 0.15047392800943127, 0.15082470644824372, 0.1512556628159276, 0.1515563300491954, 0.1515262633258686, 0.1519271529702257, 0.15250844295454347, 0.15269886553561307, 0.152708887776722, 0.1529293770811184, 0.1531799331088416, 0.1534405113776737, 0.15362091171763437, 0.15404184584420932, 0.15468326927518064, 0.1551042034017556, 0.15598616061934117, 0.1558558714849251, 0.15568549338607335, 0.1554048706350234, 0.15505409219621094, 0.15350064482432724, 0.1507044395549366, 0.14447060558518393, 0.13305527296211597, 0.11081591994140678]"
chord_vector_wing,"[0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.8633, 0.85646, 0.84274, 0.82897, 0.81513, 0.80124, 0.78731, 0.77333, 0.75931, 0.74527, 0.73119, 0.7171, 0.70299, 0.68886, 0.67473, 0.66061, 0.64648, 0.63237, 0.61827, 0.6042, 0.59015, 0.57613, 0.56215, 0.54821, 0.53432, 0.52048, 0.50669, 0.49297, 0.47932, 0.46574, 0.45223, 0.4388, 0.42546, 0.41221, 0.39905, 0.38599, 0.37303, 0.36017, 0.34742, 0.33478, 0.32226, 0.30985]"
coeff_k_wing,0.020213541442271745
