,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],name,gamma [rad],alpha [deg],CL_wing [-],CL_htp [-],battery_power [W],motor_input_power [W],powertrain_power_input [W],l_d_ratio,CD_tot,CD0,CD0_flaps,CD_ind_wing,CD_ind_htp,cd_delta_e,rpm [rpm],shaft_power [W]
24,96.0,459.22339176823954,4689.589815695036,1435.9726081477654,49.61702175297822,48.52968329872799,0.14656691688599013,2,1.2059902472435289,,,2279.617610537497,1.0,False,,sizing:main_route:climb,0.0942725348913642,8.124498438731168,1.038347650479983,0.16764259676354593,155743.59108300495,12464.678739676496,,14.86488224832878,0.08198336130852697,0.03419019813706738,0.0,0.04181798621521893,0.005919979608977899,5.5197347262755796e-05,3948.2826229093457,11739.883059660286
25,100.0,477.90578000789117,4887.176631884354,1435.9726081477654,49.66171608081477,48.52939312091989,0.14673018767450122,2,1.206007317955098,,,2279.45860135682,1.0,False,,sizing:main_route:climb,0.09426155577458606,8.124674777543854,1.0383615522894678,0.16764576566563036,155754.09430788388,12465.519347774309,,14.864928757102561,0.08198394708307515,0.03419019813706738,0.0,0.041818289896215464,0.005920260237146558,5.519881264572989e-05,3951.776336770692,11739.876882548077
26,104.0,496.6028258008525,5084.941636837401,1435.9726081477654,49.70650421536066,48.52910194953614,0.1468938364737617,2,1.206024479486544,,,2279.2973260348977,1.0,False,,sizing:main_route:climb,0.09425042322703396,8.124852537394741,1.038375522892934,0.16764895659361018,155764.62385040044,12466.36206216038,,14.864976611849892,0.08198452741157915,0.03419019813706738,0.0,0.041818585967695096,0.005920543007042522,5.520029977414999e-05,3955.2763650381135,11739.87070140009
27,108.0,515.314530179038,5282.885207332253,1435.9726081477654,49.751386397677706,48.52880978042582,0.14705786436432208,2,1.2060417320852306,,,2279.1337820712265,1.0,False,,sizing:main_route:climb,0.0942391370794495,8.125031721056546,1.0383895624935164,0.16765216959171406,155775.17984503024,12467.206893597251,,14.865025814300385,0.08198510229875605,0.03419019813706738,0.0,0.04181887443025584,0.0059208279227208355,5.5201808711985815e-05,3958.782722774397,11739.864520952158
28,112.0,534.0408941368887,5481.007721117978,1435.9726081477654,49.79636286954124,48.52851660942041,0.14722227243032138,2,1.2060590759980008,,,2278.9679669778875,1.0,False,,sizing:main_route:climb,0.09422769716299376,8.125212331297531,1.0384036712942435,0.16765540470375714,155785.7624276184,12468.05385295706,,14.865076366083827,0.08198567174933462,0.03419019813706738,0.0,0.041819155284537404,0.005921114988204588,5.520333952525377e-05,3962.295425090843,11739.8583460276
29,116.0,552.7819186312137,5679.309556917508,1435.9726081477654,49.84143387343879,48.528222432330324,0.1473870617594896,2,1.206076511476874,,,2278.7998782796994,1.0,False,,sizing:main_route:climb,0.0942161033098759,8.125394370900752,1.03841784950013,0.167658661976744,155796.37173538422,12468.902951221917,,14.865128268867867,0.08198623576846231,0.03419019813706738,0.0,0.04181942853138766,0.005921404207742924,5.520489226435266e-05,3965.814487147379,11739.852181537519
30,120.0,571.5376045811531,5877.7910944304795,1435.9726081477654,49.886599652572094,48.52792724494452,0.14755223344316046,2,1.2060940387738621,,,2278.629513514303,1.0,False,,sizing:main_route:climb,0.094204355353011,8.125577842652115,1.038432097316892,0.16766194145697014,155807.00790692505,12469.754199484234,,14.865181524280475,0.0819867943613486,0.03419019813706738,0.0,0.04181969417176292,0.005921695585534114,5.5206466984187633e-05,3969.3399241527227,11739.846032481038
31,124.0,590.3079528680728,6076.452714336097,1435.9726081477654,49.93186045086155,48.52763104303236,0.14771778857629053,2,1.2061116581365157,,,2278.456870232137,1.0,False,,sizing:main_route:climb,0.09419245312668974,8.125762749320101,1.0384464149487609,0.167665243187755,155817.67108222176,12470.607608947146,,14.86523613405959,0.0819873475329384,0.03419019813706738,0.0,0.041819952206555405,0.005921989125561254,5.520806375435605e-05,3972.871751364625,11739.839903945625
32,128.0,609.0929643355921,6275.294798295992,1435.9726081477654,49.97721651295002,48.52733382234469,0.14788372825747784,2,1.2061293698252429,,,2278.281945996489,1.0,False,,sizing:main_route:climb,0.09418039646524416,8.125949093727996,1.0384608026062507,0.16766856721899215,155828.3614026443,12471.463190924966,,14.865292099754894,0.08198789528916353,0.03419019813706738,0.0,0.04182020263720039,0.005922284832280987,5.5209682614758914e-05,3976.4099840901035,11739.833801107432
33,132.0,627.8926397893464,6474.317728957135,1435.9726081477654,50.022668084200795,48.527035578609826,0.14805005358896164,2,1.2061471740834897,,,2278.104738383653,1.0,False,,sizing:main_route:climb,0.09416818520453067,8.126136878618409,1.0384752604915972,0.16767191359189246,155839.07901095538,12472.320956843465,,14.86534942305598,0.08198843763477058,0.03419019813706738,0.0,0.041820445464540536,0.0059225827095184536,5.5211323644214405e-05,3979.954637685512,11739.827729231518
34,136.0,646.7069799970418,6673.521889954698,1435.9726081477654,50.068215410701825,48.52673630753493,0.14821676567664188,2,1.2061650711688898,,,2277.9252449829683,1.0,False,,sizing:main_route:climb,0.09415581918174798,8.126326106796943,1.0384897888142184,0.16767528235467175,155849.82405131558,12473.180918240289,,14.865408105751154,0.0819889745755966,0.03419019813706738,0.0,0.04182068069003425,0.00592288276160455,5.5212986890410057e-05,3983.505727556785,11739.821693672151
35,140.0,665.5359856884755,6872.907665914948,1435.9726081477654,50.113858739271,48.52643600480847,0.1483838656301016,2,1.2061830613346187,,,2277.7434633967714,1.0,False,,sizing:main_route:climb,0.09414329823345292,8.126516781062133,1.0385043877831628,0.16767867355145566,155860.596669289,12474.043086765427,,14.865468149285793,0.08198950611723321,0.03419019813706738,0.0,0.04182090831516341,0.005923184992579361,5.521467242303903e-05,3987.063269159714,11739.81569987316
36,144.0,684.3796575551585,7072.475442458192,1435.9726081477654,50.15959831745568,48.526134666098,0.14855135456261195,2,1.2062011448361392,,,2277.5593912405398,1.0,False,,sizing:main_route:climb,0.09413062219886624,8.126708904199097,1.0385190576064358,0.16768208722970288,155871.3970118463,12474.907474181433,,14.865529555497206,0.08199003226545408,0.03419019813706738,0.0,0.04182112834138246,0.0059234894067120465,5.5216380292186814e-05,3990.6272780000236,11739.809753368088
37,148.0,703.2379962505981,7272.225606201665,1435.9726081477654,50.20543439353264,48.52583228704693,0.14871923359113906,2,1.2062193219338249,,,2277.3730261430537,1.0,False,,sizing:main_route:climb,0.09411779091655477,8.126902479028187,1.0385337984962564,0.16768552343756854,155882.22522737173,12475.774092363985,,14.865592325872324,0.08199055302647569,0.03419019813706738,0.0,0.0418213407705324,0.005923796008327498,5.521811054840482e-05,3994.197769633575,11739.803859780659
38,152.0,722.1110023899163,7472.158544762469,1435.9726081477654,50.25136721651797,48.525528863282176,0.14888750383637936,2,1.206237592872104,,,2277.1843657461927,1.0,False,,sizing:main_route:climb,0.0941048042275906,8.127097508307202,1.0385486106584936,0.16768898221361062,155893.08146566595,12476.642953302131,,14.865656462255275,0.08199106840542363,0.03419019813706738,0.0,0.041821545604008935,0.0059241048010590155,5.5219863288285483e-05,3997.7747596666577,11739.798024824893
39,156.0,740.9986765500994,7672.274646760507,1435.9726081477654,50.29739703616136,48.5252243904056,0.1490561664227505,2,1.2062559579217924,,,2276.993407705285,1.0,False,,sizing:main_route:climb,0.09409166197241188,8.127293994898695,1.038563494310721,0.1676924636110714,155903.96587795205,12477.514069098765,,14.865721966141988,0.08199157840938416,0.03419019813706738,0.0,0.04182174284418114,0.005924415789595922,5.522163853971181e-05,4001.358263756075,11739.792254305508
40,160.0,759.9010192696204,7872.574301821431,1435.9726081477654,50.343524102954426,48.52491886400018,0.14922522247842168,2,1.2062744173346251,,,2276.800149688945,1.0,False,,sizing:main_route:climb,0.09407836399342878,8.127491941580345,1.038578449661774,0.16769596767285094,155914.8786168798,12478.387451970944,,14.865788839263795,0.08199208304411182,0.03419019813706738,0.0,0.04182193249278818,0.005924728977878076,5.522343637817768e-05,4004.948297609407,11739.786554118145
41,164.0,778.81803104858,8073.057900579609,1435.9726081477654,50.38974866812873,48.52461227962522,0.14939467313531565,2,1.2062929713714374,,,2276.6045893793053,1.0,False,,sizing:main_route:climb,0.09406491013340264,8.127691351163262,1.0385934769245122,0.16769949444692514,155925.81983653063,12479.263114250334,,14.865857083222387,0.08199258231607234,0.03419019813706738,0.0,0.0418221145519415,0.005925044370208132,5.522525685532782e-05,4008.54487698515,11739.780930249684
42,168.0,797.7497123485235,8273.725834681081,1435.9726081477654,50.43607098366426,48.5243046328221,0.14956451952913966,2,1.2063116202857915,,,2276.4067244718663,1.0,False,,sizing:main_route:climb,0.0940513002367204,8.127892226442395,1.038608576310451,0.16770304397534092,155936.78969242197,12480.141068383506,,14.865926699776411,0.08199307623128815,0.03419019813706738,0.0,0.04182228902370039,0.0059253619704664785,5.522710005390755e-05,4012.1480176930168,11739.775388778471
43,172.0,816.6960635925145,8474.578496786533,1435.9726081477654,50.48249130228401,48.523995919106426,0.14973476279937725,2,1.2063303643467516,,,2276.2065526758183,1.0,False,,sizing:main_route:climb,0.09403753414783073,8.128094570263313,1.0386237480369909,0.16770661630976044,155947.7883415129,12481.021326932414,,14.865997690487587,0.08199356479694105,0.03419019813706738,0.0,0.04182245591064405,0.005925681783219882,5.522896600973729e-05,4015.7577355940007,11739.76993587469
44,176.0,835.6570851648903,8675.616280574295,1435.9726081477654,50.52900987746398,48.523686133975495,0.1499054040893241,2,1.2063492038107906,,,2276.0040717138518,1.0,False,,sizing:main_route:climb,0.09402361171247492,8.128298385425671,1.0386389923169956,0.167710211493795,155958.8159422075,12481.903902574673,,14.866070056998328,0.08199404801937211,0.03419019813706738,0.0,0.04182261521505054,0.005926003812456114,5.5230854798066577e-05,4019.374046600689,11739.764577800515
45,180.0,854.6327774112669,8876.839580743337,1435.9726081477654,50.57562696343043,48.523375272902854,0.15007644454608718,2,1.2063681389413463,,,2275.799279322385,1.0,False,,sizing:main_route:climb,0.09400953277756573,8.128503674781134,1.0386543093693543,0.16771382957199205,155969.87265436107,12482.788808104033,,14.866143801000968,0.08199452590552987,0.03419019813706738,0.0,0.04182276693972757,0.005926328062239718,5.523276649520055e-05,4022.9969666773827,11739.759320910525
46,184.0,873.6231406385186,9078.248793016268,1435.9726081477654,50.62234281516339,48.52306333133921,0.15024788532060188,2,1.2063871699990512,,,2275.592173251599,1.0,False,,sizing:main_route:climb,0.0939952971908963,8.12871044109761,1.0386696994043694,0.16771747059468156,155980.95863928398,12483.676056430691,,14.866218924172475,0.08199499846209192,0.03419019813706738,0.0,0.04182291108686904,0.0059266545370191505,5.5234701136341016e-05,4026.626511840308,11739.754171651892
